original_index,max_H_run_length,gene_name
249,2.0,"AAU26358.1 RNA binding protein, cold-inducible rrm [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
250,2.0,AAU26359.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
251,2.0,"AAU26360.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
252,2.0,AAU26361.1 hypothetical protein lpg0254 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
253,2.0,AAU26362.1 outer membrane channel protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
254,2.0,AAU26363.1 conserved domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
255,2.0,AAU26364.1 multidrug resistance secretion protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
256,2.0,AAU26365.1 hypothetical protein lpg0258 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
257,2.0,AAU26366.1 hypothetical protein lpg0259 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
258,2.0,AAU26367.1 hypothetical protein lpg0260 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
259,1.0,"AAU26368.1 ISSod6 transposase, ISI301 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
260,1.0,AAU26369.1 bacteriophage related DNA polymerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
261,2.0,AAU26370.1 MFS transporter family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
262,2.0,AAU26371.1 hypothetical protein lpg0264 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
263,2.0,AAU26372.1 multicopper oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
264,2.0,AAU26373.1 hypothetical protein lpg0266 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
265,2.0,AAU26374.1 magnesium and cobalt transport protein CorA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
266,2.0,AAU26375.1 hypothetical protein lpg0268 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
267,2.0,AAU26376.1 hypothetical protein lpg0269 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
268,2.0,AAU26377.1 nicotinate phosphoribosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
269,2.0,AAU26378.1 bifunctional pyrazinamidase/nicotinamidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
270,2.0,AAU26379.1 cysteine transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
271,2.0,AAU26380.1 major facilitator superfamily transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
272,2.0,"AAU26381.1 transcriptional regulator, LysR family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
273,2.0,AAU26382.1 SdbA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
274,2.0,AAU26383.1 Ras GEF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
275,2.0,"AAU26384.1 sensory box protein, GGDEF family protein, LssE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
276,2.0,AAU26385.1 sensor histidine kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
277,2.0,AAU26386.1 hypothetical protein lpg0279 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
278,2.0,"AAU26387.1 transcriptional regulator, LysR family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
279,2.0,AAU26388.1 amino acid transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
280,2.0,AAU26389.1 hypothetical protein lpg0282 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
281,2.0,AAU26390.1 NAD dependent formate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
282,2.0,AAU26391.1 hypothetical protein lpg0284 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
283,2.0,AAU26392.1 hypothetical protein lpg0285 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
284,2.0,"AAU26393.1 oxidoreductase, short chain dehydrogenase/reductase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
285,2.0,AAU26394.1 translation elongation factor P (EF-P) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
286,2.0,"AAU26395.1 L-lysine 2,3-aminomutase, radical SAM domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
287,2.0,AAU26396.1 polyphosphate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
288,2.0,AAU26397.1 lipoprotein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
289,2.0,AAU26398.1 chromate transport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
290,2.0,AAU26399.1 hypothetical protein lpg0292 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
291,2.0,AAU26400.1 long chain acyl-CoA dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
292,2.0,AAU26401.1 hypothetical protein lpg0294 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
293,2.0,AAU26402.1 mannose-1-phosphate guanyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
294,2.0,AAU26403.1 hypothetical phosphotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
295,2.0,AAU26404.1 organic solvent tolerance protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
296,2.0,AAU26405.1 peptidyl-prolyl cis-trans isomerase D (SurA) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
297,2.0,AAU26406.1 pyridoxal phosphate biosynthetic protein PdxA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
298,2.0,AAU26407.1 dihydrofolate reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
299,2.0,AAU26408.1 hypothetical protein lpg0301 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
300,2.0,AAU26409.1 hypothetical protein lpg0305 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
301,2.0,AAU26410.1 hypothetical protein lpg0306 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
302,2.0,AAU26411.1 hypothetical protein lpg0307 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
303,2.0,AAU26412.1 elongation factor Tu (EF-Tu) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
304,2.0,"AAU26413.1 preprotein translocase, SecE subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
305,2.0,AAU26414.1 transcription antitermination protein NusG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
306,2.0,AAU26415.1 50S ribosomal protein L11 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
307,2.0,AAU26416.1 50S ribosomal protein L1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
308,2.0,AAU26417.1 50S ribosomal protein L10 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
309,2.0,AAU26418.1 50S ribosomal protein L7/L12 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
310,2.0,AAU26419.1 DNA-directed RNA polymerase beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
311,2.0,AAU26420.1 DNA-directed RNA polymerase beta' subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
312,2.0,AAU26421.1 30S ribosomal protein S12 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
313,2.0,AAU26422.1 30S ribosomal protein S7 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
314,2.0,AAU26423.1 translation elongation factor G (EF-G) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
315,2.0,AAU26424.1 translation elongation factor Tu (EF-Tu) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
316,2.0,AAU26425.1 30S ribosomal protein S10 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
317,2.0,AAU26426.1 50S ribosomal protein L3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
318,2.0,AAU26427.1 50S ribosomal protein L4 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
319,2.0,AAU26428.1 50S ribosomal protein L23 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
320,2.0,AAU26429.1 50S ribosomal protein L2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
321,2.0,AAU26430.1 hypothetical protein lpg0333 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
322,2.0,AAU26431.1 50S ribosomal protein L22 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
323,2.0,AAU26432.1 30S ribosomal protein S3 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
324,2.0,AAU26433.1 50S ribosomal protein L16/(L10E) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
325,2.0,AAU26434.1 50S ribosomal subunit protein L29 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
326,2.0,AAU26435.1 30S ribosomal protein S17 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
327,2.0,AAU26436.1 50S ribosomal protein L14 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
328,2.0,AAU26437.1 50S ribosomal protein L24 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
329,2.0,AAU26438.1 50S ribosomal protein L5 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
330,2.0,AAU26439.1 30S ribosomal protein S14 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
331,2.0,AAU26440.1 30S ribosomal protein S8 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
332,1.0,AAU26441.1 50S ribosomal protein L6/(L9E) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
333,1.0,AAU26442.1 50S ribosomal protein L18 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
334,1.0,AAU26443.1 30S ribosomal protein S5 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
335,1.0,AAU26444.1 50S ribosomal protein L30/(L7E) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
336,1.0,AAU26445.1 50S ribosomal protein L15 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
337,1.0,AAU26446.1 preprotein translocase SecY [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
338,1.0,AAU26447.1 50S ribosomal protein L36 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
339,1.0,AAU26448.1 30S ribosomal protein S13 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
340,1.0,AAU26449.1 30S ribosomal protein S11 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
341,1.0,AAU26450.1 30S ribosomal protein S4 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
342,1.0,AAU26451.1 DNA-directed RNA polymerase alpha subunit RpoA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
343,1.0,AAU26452.1 50S ribosomal protein L17 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
344,1.0,AAU26453.1 single strand binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
345,1.0,AAU26454.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
346,1.0,AAU26455.1 glucose-1-dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
347,1.0,AAU26456.1 acyl carrier protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
348,1.0,AAU26457.1 3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
349,1.0,"AAU26458.1 3-oxoacyl-(acyl carrier protein) synthase II, C-terminal [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
350,1.0,"AAU26459.1 3-oxoacyl-(acyl carrier protein) synthase II, N-terminal [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
351,1.0,AAU26460.1 lipid A biosynthesis acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
352,1.0,AAU26461.1 hypothetical protein lpg0364 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
353,2.0,AAU26462.1 hypothetical protein lpg0365 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
354,2.0,AAU26463.1 diaminopimelate epimerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
355,2.0,AAU26464.1 hypothetical protein lpg0367 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
356,2.0,AAU26465.1 hypothetical protein lpg0368 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
357,2.0,AAU26466.1 carboxylesterase/phospholipase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
358,2.0,AAU26467.1 oligoketide cyclase/lipid transporter protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
359,2.0,AAU26468.1 hypothetical protein lpg0371 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
360,2.0,"AAU26469.1 small protein A, tmRNA-binding [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
361,2.0,AAU26470.1 components of sensory transduction system [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
362,2.0,AAU26471.1 hypothetical protein lpg0374 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
363,2.0,AAU26472.1 hypothetical protein lpg0375 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
364,2.0,"AAU26473.1 SdhA, GRIP coiled-coil protein GCC185 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
365,2.0,AAU26474.1 hypothetical protein lpg0377 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
366,2.0,AAU26475.1 AF2307 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
367,2.0,AAU26476.1 ribosomal protein S6 modification protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
368,2.0,AAU26477.1 hypothetical protein lpg0380 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
369,2.0,AAU26478.1 hypothetical protein lpg0381 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
370,2.0,AAU26479.1 osmotically inducible protein Y [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
371,2.0,AAU26480.1 hypothetical protein lpg0383 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
372,2.0,AAU26481.1 excinuclease ABC A subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
373,2.0,AAU26482.1 LemA protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
374,2.0,AAU26483.1 heat shock protein HtpX [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
375,2.0,"AAU26484.1 ABC transporter, permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
376,2.0,"AAU26485.1 ABC transporter, ATP binding component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
377,2.0,AAU26486.1 hypothetical protein lpg0389 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
378,2.0,AAU26487.1 VipA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
379,2.0,AAU26488.1 SM20-related protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
380,2.0,AAU26489.1 zinc metalloprotease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
381,2.0,AAU26490.1 hypothetical protein lpg0393 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
382,2.0,AAU26491.1 methylated DNA protein cysteine S-methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
383,2.0,AAU26492.1 50S ribosomal protein L19 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
384,2.0,AAU26493.1 tRNA (guanine N1) methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
385,2.0,AAU26494.1 16S rRNA processing protein RimM [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
386,2.0,AAU26495.1 hypothetical protein lpg0398 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
387,2.0,AAU26496.1 30S ribosomal protein S16 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
388,2.0,AAU26497.1 signal recognition particle protein Ffh [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
389,2.0,AAU26498.1 hypothetical protein lpg0401 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
390,2.0,AAU26499.1 putative ankyrin-repeat containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
391,2.0,AAU26500.1 ankyrin repeat-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
392,2.0,AAU26501.1 amino acid antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
393,2.0,AAU26502.1 hypothetical protein lpg0405 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
394,2.0,AAU26503.1 hypothetical protein lpg0406 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
395,2.0,AAU26504.1 hypothetical protein lpg0407 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
396,2.0,AAU26505.1 inner (transmembrane) protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
397,2.0,"AAU26506.1 hypothetical, SURF1 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
398,2.0,AAU26507.1 hypothetical protein lpg0410 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
399,2.0,AAU26508.1 cytochrome c oxidase assembly protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
400,2.0,AAU26509.1 protoheme IX farnesyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
401,2.0,"AAU26510.1 hypothetical, SCO1/SenC family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
402,2.0,"AAU26511.1 glutathione synthase, ribosomal protein S6 modification protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
403,2.0,AAU26512.1 hypothetical protein lpg0415 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
404,2.0,AAU26513.1 glucose-6-phosphate-1-dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
